Date,Name,FPTS,PTS,3P,AST,TRB,STL,BLK,TOV,DD,TD
20141101,Evan Turner,21.0,10.0,0.0,5.0,7.0,1.0,1.0,3.0,0.0,0.0
20141101,Brandon Bass,16.25,8.0,0.0,1.0,2.0,2.0,0.0,3.0,0.0,0.0
20141101,Kelly Olynyk,21.75,19.0,1.0,2.0,6.0,1.0,0.0,1.0,0.0,0.0
20141101,Tyler Zeller,18.5,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20141101,Joe Johnson,54.5,19.0,2.0,3.0,6.0,1.0,0.0,2.0,0.0,0.0
20141101,Deron Williams,29.0,19.0,0.0,8.0,3.0,2.0,1.0,4.0,0.0,0.0
20141101,Jarrett Jack,8.5,11.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0
20141101,Alan Anderson,7.5,4.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0
20141101,Bojan Bogdanovic,5.5,7.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0
20141101,Sergey Karasev,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0
20141101,Kevin Garnett,41.5,10.0,0.0,3.0,6.0,0.0,0.0,4.0,0.0,0.0
20141101,Mirza Teletovic,22.75,20.0,4.0,1.0,6.0,0.0,2.0,2.0,0.0,0.0
20141101,Andrei Kirilenko,1.25,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
20141101,Mason Plumlee,17.75,4.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0
20141101,Jerome Jordan,13.75,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
20141101,Aaron Brooks,26.0,12.0,1.5,4.0,1.5,1.0,0.0,2.5,0.0,0.0
20141101,Kirk Hinrich,18.0,16.0,3.0,0.5,1.5,1.5,0.0,1.5,0.0,0.0
20141101,Tony Snell,3.75,6.5,1.0,0.5,1.0,0.5,0.5,1.0,0.0,0.0
20141101,E'Twaun Moore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20141101,Pau Gasol,36.0,18.0,0.0,1.5,10.0,0.0,3.0,2.0,0.5,0.0
20141101,Nikola Mirotic,26.0,2.5,0.5,0.5,3.5,0.5,0.0,1.0,0.0,0.0
20141101,Mike Dunleavy,17.75,7.0,2.0,6.0,6.0,1.0,1.0,2.0,0.0,0.0
20141101,Doug McDermott,3.25,6.0,1.0,1.0,2.5,0.5,0.5,0.5,0.0,0.0
20141101,Joakim Noah,29.25,5.5,0.0,3.0,9.5,0.0,3.0,3.0,0.0,0.0
20141101,Gary Neal,20.0,6.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0
20141101,Lance Stephenson,18.5,7.0,0.0,8.0,13.0,0.0,0.0,2.0,0.0,0.0
20141101,Kemba Walker,18.25,26.0,3.0,5.0,6.0,1.0,1.0,0.0,0.0,0.0
20141101,Brian Roberts,13.5,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
20141101,Gerald Henderson,13.25,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
20141101,Michael Kidd-Gilchrist,28.5,17.0,0.0,3.0,8.0,0.0,3.0,1.0,0.0,0.0
20141101,Cody Zeller,11.5,11.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0
20141101,Marvin Williams,9.25,19.0,3.0,3.0,4.0,1.0,0.0,2.0,0.0,0.0
20141101,Jason Maxiell,-0.25,4.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
20141101,Al Jefferson,38.5,14.0,0.0,2.0,10.0,2.0,4.0,2.0,1.0,0.0
20141101,Monta Ellis,31.25,20.0,0.5,6.0,3.5,0.5,0.0,2.0,0.0,0.0
20141101,Devin Harris,27.75,14.5,2.5,4.0,0.5,1.5,0.0,1.0,0.0,0.0
20141101,Jameer Nelson,20.75,7.0,2.0,4.0,0.5,1.5,0.5,0.5,0.0,0.0
20141101,Chandler Parsons,30.5,13.0,1.0,1.0,5.5,1.0,0.5,1.5,0.0,0.0
20141101,Dirk Nowitzki,29.0,19.5,1.0,1.5,4.5,1.0,0.5,1.0,0.0,0.0
